V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region (ISO),G_TOWNSIZE2: Settlement size_5 groups,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective)
2011,-4,Missing,"Under 5,000",Female,42,Russian,Divorced,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,45,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,54,Russian,Divorced,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,37,Russian,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,22,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,30,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,30,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,73,Russian,Separated,Middle,Lower class
2011,-4,Missing,"Under 5,000",Male,39,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,51,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,40,Russian,Married,Higher,Upper middle class
2011,-4,Missing,"Under 5,000",Male,58,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,43,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Female,45,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,52,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,30,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Male,23,Russian,Living together as married,Higher,Lower class
2011,-4,Missing,20000-100000,Female,28,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,31,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,71,Russian,Married,Higher,Upper middle class
2011,-4,Missing,20000-100000,Female,22,Russian,Single,Higher,Upper middle class
2011,-4,Missing,20000-100000,Male,32,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,78,Russian,Widowed,Lower,Working class
2011,-4,Missing,20000-100000,Female,25,Russian,Single,Middle,Working class
2011,-4,Missing,20000-100000,Female,28,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Male,37,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,39,Russian,Married,Higher,Upper middle class
2011,-4,Missing,20000-100000,Female,34,Russian,Divorced,Higher,Upper middle class
2011,-4,Missing,20000-100000,Male,31,Russian,Married,Higher,Working class
2011,-4,Missing,20000-100000,Male,26,Russian,Married,Middle,Upper middle class
2011,-4,Missing,20000-100000,Male,62,Russian,Widowed,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,28,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Male,40,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,57,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,65,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Female,61,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,61,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,41,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,51,Russian,Living together as married,Middle,Working class
2011,-4,Missing,100000-500000,Female,58,Russian,Widowed,Middle,Lower class
2011,-4,Missing,100000-500000,Female,65,Russian,Widowed,Middle,Lower class
2011,-4,Missing,100000-500000,Female,56,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,40,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,50,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,59,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Male,66,Russian,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,33,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,35,Russian,Single,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,54,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,31,Russian,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,71,Russian,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,62,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,54,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,38,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,39,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,26,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,20,Russian,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,28,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,60,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,21,Russian,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,60,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,29,Russian,Living together as married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,26,Russian,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Female,64,Russian,Married,Middle,Upper middle class
2011,-4,Missing,"Under 5,000",Male,74,Russian,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,63,Russian,Widowed,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,91,Russian,Widowed,Lower,Working class
2011,-4,Missing,"Under 5,000",Female,32,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,56,Russian,Divorced,Middle,Lower class
2011,-4,Missing,5000-20000,Female,29,Russian,Single,Higher,No answer
2011,-4,Missing,5000-20000,Female,65,Russian,Widowed,Middle,Lower class
2011,-4,Missing,5000-20000,Female,25,Russian,Married,Middle,Upper middle class
2011,-4,Missing,5000-20000,Male,61,Russian,Single,Middle,Working class
2011,-4,Missing,5000-20000,Male,54,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Male,54,Russian,Divorced,Middle,Working class
2011,-4,Missing,5000-20000,Male,28,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,51,Russian,Married,Middle,Working class
2011,-4,Missing,5000-20000,Female,46,Russian,Divorced,Middle,Working class
2011,-4,Missing,5000-20000,Female,47,Russian,Widowed,Middle,Working class
2011,-4,Missing,5000-20000,Female,32,Russian,Married,Higher,Lower middle class
2011,-4,Missing,5000-20000,Male,57,Russian,Married,Middle,Lower middle class
2011,-4,Missing,5000-20000,Female,36,Russian,Married,Higher,Upper middle class
2011,-4,Missing,5000-20000,Male,71,Russian,Widowed,Middle,Working class
2011,-4,Missing,5000-20000,Male,25,Russian,Living together as married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,36,Russian,Married,Higher,Upper middle class
2011,-4,Missing,20000-100000,Male,31,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Male,64,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,51,Russian,Married,Middle,Lower middle class
2011,-4,Missing,20000-100000,Female,52,Russian,Married,Middle,Upper middle class
2011,-4,Missing,20000-100000,Female,61,Russian,Widowed,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,54,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,47,Russian,Divorced,Higher,Working class
2011,-4,Missing,20000-100000,Female,58,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Male,42,Russian,Married,Middle,Lower class
2011,-4,Missing,20000-100000,Male,61,Russian,Married,Middle,Working class
2011,-4,Missing,20000-100000,Female,72,Russian,Widowed,Middle,Working class
2011,-4,Missing,20000-100000,Male,22,Russian,Single,Middle,Working class
2011,-4,Missing,20000-100000,Male,49,Russian,Married,Higher,Upper middle class
2011,-4,Missing,20000-100000,Female,32,Russian,Married,Middle,Don´t know
2011,-4,Missing,20000-100000,Male,24,Russian,Single,Higher,Working class
2011,-4,Missing,100000-500000,Male,78,Russian,Married,Middle,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,100000-500000,Female,65,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,77,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,82,Russian,Married,Higher,Lower middle class
2011,-4,Missing,100000-500000,Male,26,Russian,Living together as married,Middle,Working class
2011,-4,Missing,100000-500000,Female,76,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,18,Russian,Single,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,56,Russian,Single,Middle,Lower class
2011,-4,Missing,100000-500000,Male,22,Russian,Single,Higher,Working class
2011,-4,Missing,100000-500000,Female,60,Russian,Divorced,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,63,Russian,Widowed,Middle,Lower class
2011,-4,Missing,100000-500000,Male,38,Russian,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Male,20,Russian,Single,Middle,Working class
2011,-4,Missing,100000-500000,Female,66,Russian,Married,Higher,Working class
2011,-4,Missing,100000-500000,Female,32,Russian,Married,Higher,Working class
2011,-4,Missing,100000-500000,Male,35,Russian,Living together as married,Middle,Working class
2011,-4,Missing,100000-500000,Female,79,Russian,Widowed,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,63,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Male,62,Russian,Living together as married,Middle,Working class
2011,-4,Missing,100000-500000,Male,64,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,66,Russian,Divorced,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,25,Russian,Living together as married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,57,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Male,34,Russian,Single,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,51,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,57,Russian,Married,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,50,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,23,Russian,Separated,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,54,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Male,48,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,63,Russian,Married,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,24,Russian,Married,Middle,Upper class
2011,-4,Missing,500000 and more,Male,19,Other,Single,Higher,Working class
2011,-4,Missing,500000 and more,Female,32,Other,Married,Higher,Upper middle class
2011,-4,Missing,500000 and more,Male,20,Russian,No answer,Middle,Don´t know
2011,-4,Missing,500000 and more,Female,26,Other,Married,Middle,Working class
2011,-4,Missing,500000 and more,Male,39,Russian,Married,Higher,Upper class
2011,-4,Missing,500000 and more,Female,23,No answer,Divorced,Higher,No answer
2011,-4,Missing,500000 and more,Female,30,Other,Married,Higher,Working class
2011,-4,Missing,500000 and more,Female,56,Other,Married,Middle,Working class
2011,-4,Missing,500000 and more,Female,37,Russian,Married,Higher,No answer
2011,-4,Missing,500000 and more,Male,21,Russian,Single,Higher,Upper middle class
2011,-4,Missing,20000-100000,Male,31,Other,Married,Higher,No answer
2011,-4,Missing,20000-100000,Female,21,Other,Single,Higher,No answer
2011,-4,Missing,20000-100000,Male,35,Russian,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Male,61,Other,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,29,Other,Married,Higher,Upper middle class
2011,-4,Missing,20000-100000,Female,33,Russian,Married,Middle,Upper middle class
2011,-4,Missing,20000-100000,Female,22,Other,Married,Higher,Lower middle class
2011,-4,Missing,20000-100000,Female,20,Russian,Single,Higher,Upper middle class
2011,-4,Missing,20000-100000,Male,49,Other,Widowed,Higher,No answer
2011,-4,Missing,20000-100000,Male,25,Other,Single,Higher,Upper middle class
2011,-4,Missing,20000-100000,Male,19,Russian,Single,Higher,Upper middle class
2011,-4,Missing,20000-100000,Male,22,Russian,Single,Higher,Upper middle class
2011,-4,Missing,20000-100000,Female,23,Other,Divorced,Middle,Don´t know
2011,-4,Missing,20000-100000,Female,28,Other,Divorced,Higher,Working class
2011,-4,Missing,20000-100000,Male,54,Russian,Married,Higher,No answer
2011,-4,Missing,20000-100000,Female,24,Other,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Male,36,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,34,Other,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,33,Other,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,31,Other,Married,Higher,Lower middle class
2011,-4,Missing,"Under 5,000",Female,29,Other,Single,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,62,Other,Widowed,Lower,Lower middle class
2011,-4,Missing,"Under 5,000",Female,29,Other,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,59,Other,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,33,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,46,Other,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,55,Other,Single,No answer,Lower middle class
2011,-4,Missing,"Under 5,000",Female,53,Other,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,35,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,50,Russian,Divorced,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,35,Russian,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,30,Russian,Married,No answer,Lower middle class
2011,-4,Missing,"Under 5,000",Female,37,Other,Divorced,No answer,Lower middle class
2011,-4,Missing,"Under 5,000",Female,27,Other,Single,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,25,Other,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,26,Other,Married,Middle,No answer
2011,-4,Missing,"Under 5,000",Female,79,Other,Widowed,Lower,Lower middle class
2011,-4,Missing,"Under 5,000",Female,34,Other,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,51,Other,Widowed,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,55,Other,Divorced,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,26,Other,Married,Middle,No answer
2011,-4,Missing,"Under 5,000",Female,38,Other,Living together as married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Female,46,Other,Married,No answer,Lower middle class
2011,-4,Missing,"Under 5,000",Female,41,Other,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,32,Other,Single,Middle,Don´t know
2011,-4,Missing,"Under 5,000",Male,29,Other,Single,No answer,SE:Inapplicable ; RU:Inappropriate response; BH: Missing; HT: Dropped out survey{Inappropriate}
2011,-4,Missing,"Under 5,000",Male,64,Other,Married,No answer,Lower middle class
2011,-4,Missing,"Under 5,000",Male,64,Other,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,47,Other,Married,Middle,Lower middle class
2011,-4,Missing,"Under 5,000",Male,30,Other,Married,Don´t know,Lower middle class
2011,-4,Missing,"Under 5,000",Male,54,Other,Married,No answer,Lower middle class
2011,-4,Missing,"Under 5,000",Male,56,Other,Married,Lower,Lower middle class
2011,-4,Missing,"Under 5,000",Male,30,Other,Married,Middle,Lower middle class
2011,-4,Missing,100000-500000,Female,41,Russian,Married,Middle,Upper middle class
2011,-4,Missing,100000-500000,Female,28,Russian,Married,Higher,Don´t know
2011,-4,Missing,100000-500000,Female,41,Russian,Single,Higher,No answer
2011,-4,Missing,100000-500000,Male,57,Russian,Divorced,Middle,Working class
2011,-4,Missing,100000-500000,Female,22,Russian,Single,Higher,Don´t know
2011,-4,Missing,100000-500000,Male,60,Russian,Single,Higher,Lower middle class
2011,-4,Missing,100000-500000,Female,39,Russian,Living together as married,Higher,Upper class
2011,-4,Missing,100000-500000,Female,57,Russian,Widowed,Middle,Working class
2011,-4,Missing,100000-500000,Male,44,Russian,Living together as married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Female,26,Russian,Married,Higher,Upper middle class
2011,-4,Missing,100000-500000,Male,46,Russian,Married,Middle,Working class
2011,-4,Missing,100000-500000,Female,37,Russian,Separated,Middle,Upper middle class
2011,-4,Missing,100000-500000,Male,31,Russian,Single,Higher,Working class
2011,-4,Missing,100000-500000,Female,20,Russian,Single,Higher,Working class
2011,-4,Missing,100000-500000,Female,56,Russian,Living together as married,Middle,Working class
2011,-4,Missing,100000-500000,Male,26,Russian,Single,Higher,Working class
2011,-4,Missing,100000-500000,Male,56,Russian,Married,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,34,Russian,Married,Higher,Working class
2011,-4,Missing,"Under 5,000",Male,32,Russian,Single,Middle,Working class
2011,-4,Missing,"Under 5,000",Female,69,Russian,Widowed,Middle,Lower class
2011,-4,Missing,"Under 5,000",Female,42,Russian,Married,Middle,Lower middle class
