V262: Year survey,B_COUNTRY_ALPHA: Country code ISO 3166 alpha,N_REGION_ISO: Region (ISO),G_TOWNSIZE2: Settlement size_5 groups,V240: Sex,V242: Age,V247: Language at home,V57: Marital status,V248R: Highest educational level: Respondent (recoded into 3 groups),V238: Social class (subjective),Counts
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,43,Hindi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,44,Awadhi,Married,Lower,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,44,Bhojpuri,Married,Middle,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,44,Hindi,Married,Higher,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,44,Hindi,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,45,Awadhi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,45,Awadhi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,45,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,46,Bhojpuri,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,46,Bhojpuri,Married,Middle,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,46,Hindi,Married,Lower,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,47,Bhojpuri,Married,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,47,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,48,Awadhi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,48,Awadhi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,48,Awadhi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,48,Hindi,Married,Middle,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,49,Awadhi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,49,Awadhi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,49,Bhojpuri,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,49,Hindi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,50,Awadhi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,50,Bhojpuri,Living together as married,Higher,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,50,Bhojpuri,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,50,Hindi,Married,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,50,Hindi,Married,Lower,Lower middle class,3
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,50,Hindi,Married,Middle,Lower middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,50,Hindi,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,51,Awadhi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,51,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,52,Awadhi,Divorced,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,52,Awadhi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,52,Bhojpuri,Married,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,52,Bhojpuri,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,52,Bhojpuri,Married,Middle,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,52,Bhojpuri,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,52,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,53,Hindi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,54,Bhojpuri,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,54,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,55,Awadhi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,55,Hindi,Married,Lower,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,55,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,56,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,57,Awadhi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,58,Awadhi,Living together as married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,58,Bhojpuri,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,58,Bhojpuri,Married,Middle,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,59,Bhojpuri,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,60,Bhojpuri,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,60,Hindi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,60,No answer,Married,Higher,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,61,Bhojpuri,Married,Lower,Working class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,61,Hindi,Married,Higher,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,62,Awadhi,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,62,Awadhi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,62,Awadhi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,62,Bhojpuri,Married,Lower,Lower class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,62,Bhojpuri,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,62,Bhojpuri,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,62,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,62,Hindi,Married,Middle,Upper middle class,2
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,62,Telugu,Divorced,No answer,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,64,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,65,Awadhi,Married,Middle,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,65,Bhojpuri,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,65,Bhojpuri,Married,Middle,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,65,Bhojpuri,Single,Middle,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,65,Hindi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,67,Awadhi,Married,Lower,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,67,Awadhi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,67,Awadhi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,67,Bhojpuri,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,68,Awadhi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,70,Awadhi,Married,Higher,Upper class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,70,Bhojpuri,Married,Lower,Don´t know,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,70,Bhojpuri,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,70,Hindi,Married,Lower,Working class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,71,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,72,Awadhi,Married,Lower,Upper middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,79,Awadhi,Married,Lower,Lower middle class,1
2012,-4,IN-UP Uttar Pradesh,"Under 5,000",Male,Don´t know,Hindi,Single,Middle,Working class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Female,23,Hindi,Single,Higher,Upper middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Female,24,Hindi,Single,Higher,Lower middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Female,27,Hindi,Married,Middle,Working class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Female,36,Hindi,Single,Higher,Lower middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Female,37,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Female,38,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Female,43,Hindi,Divorced,Middle,Working class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Female,45,Hindi,Married,Lower,Working class,2
2012,-4,IN-UT Uttarakhand,5000-20000,Female,47,Hindi,Married,Higher,Upper middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Female,50,Hindi,Married,Lower,Working class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Female,55,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Female,70,Hindi,Widowed,Lower,Upper class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,19,Bengali; Bangla,Single,Higher,Upper middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,27,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,28,Hindi,Married,Higher,Upper middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,28,Hindi,Single,Middle,Lower middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,35,Hindi,Single,Lower,Working class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,37,Hindi,Married,Higher,Lower middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,37,Hindi,Married,Lower,Working class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,39,Hindi,Married,Higher,Lower middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,42,Hindi,Married,Lower,Working class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,43,Hindi,Married,Higher,Upper middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,49,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,52,Hindi,Married,Higher,Upper middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,54,Hindi,Married,Higher,Upper middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,55,Hindi,Married,Higher,Upper middle class,1
2012,-4,IN-UT Uttarakhand,5000-20000,Male,Don´t know,No answer,Single,No answer,Don´t know,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,21,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,25,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,27,Hindi,Single,Higher,Upper middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,31,Hindi,Married,Middle,Working class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,32,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,33,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,35,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,35,Hindi,Widowed,Lower,Working class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,36,Hindi,Married,Lower,Working class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,38,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,40,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,41,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,45,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,47,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,50,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,50,Nepali,Widowed,Lower,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,55,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,55,Nepali,Widowed,Middle,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,62,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,67,Nepali,Widowed,Lower,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,70,Hindi,Married,Lower,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Female,70,Nepali,Widowed,Lower,Upper middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Male,19,Hindi,Single,Higher,Upper middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Male,30,Hindi,Married,Middle,Upper middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Male,38,Haryanvi; Haryanavi,Married,Higher,Upper middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Male,39,Hindi,Married,Middle,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Male,40,Bhojpuri,Widowed,Middle,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Male,40,Hindi,Married,Higher,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Male,46,Hindi,Married,Higher,Lower middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Male,59,Hindi,Married,Higher,Upper middle class,1
2012,-4,IN-UT Uttarakhand,500000 and more,Male,77,Hindi,Married,Lower,Working class,1
2012,-4,IN-UT Uttarakhand,No answer; Missing,Male,37,Nepali,Married,Higher,Upper middle class,1
2012,-4,IN-UT Uttarakhand,No answer; Missing,Male,Don´t know,No answer,Married,No answer,Don´t know,3
2012,-4,IN-UT Uttarakhand,No answer; Missing,Male,Don´t know,No answer,Single,No answer,Don´t know,1
2012,-4,IN-WB West Bengal,20000-100000,Female,43,Bengali; Bangla,Married,Middle,Lower class,1
2012,-4,IN-WB West Bengal,20000-100000,Male,25,Bengali; Bangla,Single,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,20000-100000,Male,50,Bengali; Bangla,Married,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,20,Bengali; Bangla,Single,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,22,Bengali; Bangla,Single,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,23,Bhojpuri,Single,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,25,Bengali; Bangla,Married,Lower,Don´t know,1
2012,-4,IN-WB West Bengal,5000-20000,Female,25,Bengali; Bangla,Single,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,26,Bengali; Bangla,Married,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,26,Bengali; Bangla,Single,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,28,Bengali; Bangla,Single,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,30,Bengali; Bangla,Married,Middle,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,31,Bengali; Bangla,Married,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,32,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,34,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,35,Bengali; Bangla,Married,Middle,Don´t know,1
2012,-4,IN-WB West Bengal,5000-20000,Female,35,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,36,Bengali; Bangla,Married,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,36,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,38,Bengali; Bangla,Separated,Middle,Lower class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,38,Bengali; Bangla,Single,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,40,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,40,No answer,Married,Middle,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,43,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,45,Bengali; Bangla,Married,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,45,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,46,No answer,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,47,Bengali; Bangla,Married,Lower,Don´t know,2
2012,-4,IN-WB West Bengal,5000-20000,Female,48,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,51,Bengali; Bangla,Married,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,51,Bengali; Bangla,Married,Middle,Lower middle class,2
2012,-4,IN-WB West Bengal,5000-20000,Female,53,Bengali; Bangla,Widowed,Lower,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,55,Bengali; Bangla,Married,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,55,Bengali; Bangla,Married,Middle,Lower class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,55,Bengali; Bangla,Widowed,Lower,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,57,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,58,Assamese,Married,Lower,Working class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,58,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,60,Bengali; Bangla,Widowed,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,67,Bengali; Bangla,Married,Middle,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,74,Bengali; Bangla,Widowed,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,79,Bengali; Bangla,Married,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Female,85,Bengali; Bangla,Married,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,21,Bengali; Bangla,Single,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,24,Bengali; Bangla,Single,Higher,Lower class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,24,Bengali; Bangla,Single,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,24,Bhojpuri,Single,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,28,Bengali; Bangla,Single,Middle,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,29,Bengali; Bangla,Single,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,30,Bengali; Bangla,Single,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,30,No answer,Single,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,31,Bengali; Bangla,Married,Middle,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,32,Bengali; Bangla,Single,Higher,Lower class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,34,Bengali; Bangla,Married,Lower,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,35,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,37,Bengali; Bangla,Married,Higher,Upper middle class,2
2012,-4,IN-WB West Bengal,5000-20000,Male,37,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,37,Bengali; Bangla,Married,Middle,Working class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,38,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,39,No answer,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,40,Bengali; Bangla,Married,Middle,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,42,Bengali; Bangla,Married,Lower,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,42,Bengali; Bangla,Married,Middle,Lower class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,42,Bhojpuri,Married,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,42,No answer,Single,Lower,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,44,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,50,Bengali; Bangla,Married,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,52,Bengali; Bangla,Married,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,52,Bengali; Bangla,Married,Middle,Working class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,54,Bhojpuri,Married,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,55,Dogri,Married,Lower,Lower class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,56,Bengali; Bangla,Married,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,60,Bengali; Bangla,Married,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,60,Bengali; Bangla,Married,Lower,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,63,Bengali; Bangla,Married,Middle,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,63,Bhojpuri,Married,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,63,No answer,Married,Middle,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,64,Bengali; Bangla,Married,Higher,Working class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,70,Bengali; Bangla,Married,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,70,No answer,Married,Higher,Lower class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,71,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,71,Bengali; Bangla,Separated,Higher,Upper middle class,1
2012,-4,IN-WB West Bengal,5000-20000,Male,74,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,500000 and more,Male,42,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,"Under 5,000",Female,22,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,"Under 5,000",Female,22,Bengali; Bangla,Single,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,"Under 5,000",Female,22,Bengali; Bangla,Single,Middle,Working class,1
2012,-4,IN-WB West Bengal,"Under 5,000",Female,24,Bengali; Bangla,Married,Middle,Lower middle class,2
2012,-4,IN-WB West Bengal,"Under 5,000",Female,24,Bengali; Bangla,Single,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,"Under 5,000",Female,25,Bengali; Bangla,Married,Lower,Lower class,2
2012,-4,IN-WB West Bengal,"Under 5,000",Female,25,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,"Under 5,000",Female,25,Bengali; Bangla,Single,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,"Under 5,000",Female,26,Bengali; Bangla,Married,Lower,Lower class,2
2012,-4,IN-WB West Bengal,"Under 5,000",Female,26,Bengali; Bangla,Married,Middle,Lower middle class,1
2012,-4,IN-WB West Bengal,"Under 5,000",Female,26,Bengali; Bangla,Single,Higher,Lower middle class,1
2012,-4,IN-WB West Bengal,"Under 5,000",Female,27,Bengali; Bangla,Married,Lower,Lower class,1
2012,-4,IN-WB West Bengal,"Under 5,000",Female,27,Bengali; Bangla,Married,Lower,Lower middle class,2
